,filename,label,answer
24,4_4_5-156026-B-4.wav,4,"<s> The characteristic of the audio is that it is a recording of a frog croaking. The audio is clear and crisp, with the frog's croak being the main focus of the recording. There is no background noise or other distractions in the recording, which makes it easy to focus on the frog's croak. The audio is also in stereo, which means that the frog's croak is coming from both the left and right speakers, creating a more immersive experience. Overall, the audio is clear, crisp, and easy to focus on, making it an excellent recording of a frog's croak.</s>"
25,4_4_5-156026-B-4.wav,4,<s> The sound of a frog croaking.</s>
26,4_4_5-156026-B-4.wav,4,"<s> Yes, you can hear a frog croaking on the audio.</s>"
27,4_4_5-156026-B-4.wav,4,"<s> Yes, there is a sound of frog on the audio.</s>"
28,4_4_5-156026-B-4.wav,4,"<s> No, the audio does not include a frog.</s>"
29,4_4_5-156026-B-4.wav,4,"<s> Yes, the noise is from a frog.</s>"
30,2_2_5-103416-A-2.wav,2,<s> The characteristic of the audio is a high-pitched screeching sound.</s>
31,2_2_5-103416-A-2.wav,2,<s> Someone screaming in a high-pitched voice.</s>
32,2_2_5-103416-A-2.wav,2,"<s> Yes, I can hear an apig on the audio.</s>"
33,2_2_5-103416-A-2.wav,2,"<s> Yes, there is a sound of pig on the audio.</s>"
34,2_2_5-103416-A-2.wav,2,"<s> No, the audio does not include a pig.</s>"
35,2_2_5-103416-A-2.wav,2,"<s> Yes, the noise is from a pig.</s>"
36,4_4_1-18757-A-4.wav,4,<s> The characteristic of the audio is the sound of a frog croaking.</s>
37,4_4_1-18757-A-4.wav,4,<s> A group of frogs croaking.</s>
38,4_4_1-18757-A-4.wav,4,"<s> Yes, you can hear a frog on the audio.</s>"
39,4_4_1-18757-A-4.wav,4,"<s> Yes, there is a sound of frog on the audio.</s>"
40,4_4_1-18757-A-4.wav,4,"<s> No, the audio does not include a frog.</s>"
41,4_4_1-18757-A-4.wav,4,"<s> Yes, the noise is from frogs.</s>"
42,9_9_2-109231-C-9.wav,9,"<s>The characteristic of this audio is that it is a recording of a crow's call. The crow's call is a common sound in nature and is often used as a way to communicate with other crows. In this particular recording, the crow's call is clear and crisp, with no background noise or other sounds to distract from the sound of the crow's call. The sound of the crow's call is a common sound in nature and is often used as a way to communicate with other crows. In this particular recording, the crow's call is clear and crisp, with no background noise or other sounds to distract from the sound of the crow's call. The sound of the crow's call is a common sound in nature and is often used as a way to communicate with other crows. In this particular recording, the crow's call is clear and crisp, with no background noise or other sounds to distract from the sound"
43,9_9_2-109231-C-9.wav,9,<s> The sound of a crow cawing.</s>
44,9_9_2-109231-C-9.wav,9,"<s> Yes, I can hear a crow on the audio.</s>"
45,9_9_2-109231-C-9.wav,9,"<s> Yes, there is a sound of crow on the audio.</s>"
46,9_9_2-109231-C-9.wav,9,"<s> No, the audio does not include a crow.</s>"
47,9_9_2-109231-C-9.wav,9,"<s> Yes, the noise is from a crow.</s>"
48,7_1_1-34119-B-1.wav,7,<s> The characteristic of the audio is a rooster crowing.</s>
49,7_1_1-34119-B-1.wav,7,<s> A rooster crowing.</s>
50,7_1_1-34119-B-1.wav,7,"<s> No, there are no insects on the audio.</s>"
51,7_1_1-34119-B-1.wav,7,"<s> Yes, there is a sound of insects on the audio.</s>"
52,7_1_1-34119-B-1.wav,7,"<s> No, the audio does not include insects.</s>"
53,7_1_1-34119-B-1.wav,7,"<s> No, the noise is from a rooster.</s>"
54,7_6_1-71030-A-6.wav,7,<s> The characteristic of the audio is a rooster crowing.</s>
55,7_6_1-71030-A-6.wav,7,<s> Roosters crowing and chickens clucking.</s>
56,7_6_1-71030-A-6.wav,7,"<s> Yes, you can hear insects on the audio.</s>"
57,7_6_1-71030-A-6.wav,7,"<s> Yes, there is a sound of insects on the audio.</s>"
58,7_6_1-71030-A-6.wav,7,"<s> No, the audio does not include insects.</s>"
59,7_6_1-71030-A-6.wav,7,"<s> Yes, the noise is from insects.</s>"
60,1_1_5-200334-A-1.wav,1,<s> The audio is of a rooster crowing. The characteristic of the audio is that the rooster is crowing loudly.</s>
61,1_1_5-200334-A-1.wav,1,<s> A rooster crowing.</s>
62,1_1_5-200334-A-1.wav,1,"<s> Yes, you can hear a rooster crowing on the audio.</s>"
63,1_1_5-200334-A-1.wav,1,"<s> Yes, there is a sound of rooster on the audio.</s>"
64,1_1_5-200334-A-1.wav,1,"<s> No, the audio does not include a rooster.</s>"
65,1_1_5-200334-A-1.wav,1,"<s> Yes, the noise is from a rooster.</s>"
66,9_9_1-39835-B-9.wav,9,"<s> The characteristic of the audio is that it is a recording of a crow cawing. The audio is clear and crisp, with no background noise or other distractions. The cawing of the crow is the main focus of the audio, and it is a common sound that many people are familiar with. The audio can be used in a variety of contexts, such as in a nature documentary or as a sound effect in a movie or video game. The audio can also be used as a source of inspiration for artists, as the cawing of the crow is often used as a motif in art and literature. Overall, the audio is a high-quality recording of a crow cawing, with clear and crisp sound quality.</s>"
67,9_9_1-39835-B-9.wav,9,<s> The sound of a crow cawing.</s>
68,9_9_1-39835-B-9.wav,9,"<s> Yes, you can hear a crow on the audio.</s>"
69,9_9_1-39835-B-9.wav,9,"<s> Yes, there is a sound of crow on the audio.</s>"
70,9_9_1-39835-B-9.wav,9,"<s> Yes, the audio includes a crow.</s>"
71,9_9_1-39835-B-9.wav,9,"<s> Yes, the noise is from a crow.</s>"
72,5_3_1-77241-A-3.wav,5,<s> The characteristic of the audio is that it is a recording of a cow mooing.</s>
73,5_3_1-77241-A-3.wav,5,<s> The sound of a cow mooing.</s>
74,5_3_1-77241-A-3.wav,5,"<s> Yes, you can hear a cat meowing on the audio.</s>"
75,5_3_1-77241-A-3.wav,5,"<s> Yes, there is a sound of cat on the audio.</s>"
76,5_3_1-77241-A-3.wav,5,"<s> No, the audio does not include a cat.</s>"
77,5_3_1-77241-A-3.wav,5,"<s> Yes, the noise is from a cat.</s>"
78,7_7_3-110913-C-7.wav,7,<s> The characteristic of the audio is a buzzing sound.</s>
79,7_7_3-110913-C-7.wav,7,<s> A fly buzzing.</s>
80,7_7_3-110913-C-7.wav,7,"<s> Yes, you can hear insects buzzing on the audio.</s>"
81,7_7_3-110913-C-7.wav,7,"<s> Yes, there is a sound of insects on the audio.</s>"
82,7_7_3-110913-C-7.wav,7,"<s> No, the audio does not include insects.</s>"
83,7_7_3-110913-C-7.wav,7,"<s> Yes, the noise is from insects.</s>"
84,4_4_2-32515-D-4.wav,4,<s> The characteristic of the audio is the sound of a frog croaking.</s>
85,4_4_2-32515-D-4.wav,4,<s> The sound of a frog croaking.</s>
86,4_4_2-32515-D-4.wav,4,"<s> Yes, you can hear a frog croaking on the audio.</s>"
87,4_4_2-32515-D-4.wav,4,"<s> Yes, there is a sound of frog on the audio.</s>"
88,4_4_2-32515-D-4.wav,4,"<s> No, the audio does not include a frog.</s>"
89,4_4_2-32515-D-4.wav,4,"<s> Yes, the noise is from a frog.</s>"
90,8_2_5-127990-A-2.wav,8,<s> The characteristic of the audio is a pig oinking and a man speaking in the background.</s>
91,8_2_5-127990-A-2.wav,8,<s> A pig oinking and a man speaking.</s>
92,8_2_5-127990-A-2.wav,8,"<s> Yes, you can hear a sheep bleating on the audio.</s>"
93,8_2_5-127990-A-2.wav,8,"<s> Yes, there is a sound of sheep on the audio.</s>"
94,8_2_5-127990-A-2.wav,8,"<s> No, the audio does not include a sheep.</s>"
95,8_2_5-127990-A-2.wav,8,"<s> Yes, the noise is from sheep.</s>"
96,6_6_3-171281-A-6.wav,6,"<s> The characteristic of this audio is that it is a recording of a rooster crowing. The rooster's crowing is loud and clear, and it sounds like it is coming from a close distance. The audio also includes the sound of birds chirping in the background, which adds to the natural ambiance of the recording. Overall, the audio captures the sound of a rooster crowing in the morning, which is a common sound that many people are familiar with.</s>"
97,6_6_3-171281-A-6.wav,6,<s> Roosters crowing and chickens clucking.</s>
98,6_6_3-171281-A-6.wav,6,"<s> Yes, you can hear a hen clucking on the audio.</s>"
99,6_6_3-171281-A-6.wav,6,"<s> Yes, there is a sound of hen on the audio.</s>"
100,6_6_3-171281-A-6.wav,6,"<s> No, the audio does not include a hen.</s>"
101,6_6_3-171281-A-6.wav,6,"<s> Yes, the noise is from a hen.</s>"
102,2_2_3-253084-A-2.wav,2,<s>The characteristic of this audio is that it is a recording of a pig squealing. The pig is squealing loudly and continuously. The recording is in mono and the pig is squealing in the foreground. The pig is squealing loudly and continuously. The recording is in mono and the pig is squealing in the foreground. The pig is squealing loudly and continuously. The recording is in mono and the pig is squealing in the foreground. The pig is squealing loudly and continuously. The recording is in mono and the pig is squealing in the foreground. The pig is squealing loudly and continuously. The recording is in mono and the pig is squealing in the foreground. The pig is squealing loudly and continuously. The recording is in mono and the
103,2_2_3-253084-A-2.wav,2,<s> A pig squealing.</s>
104,2_2_3-253084-A-2.wav,2,"<s> Yes, you can hear a pig on the audio.</s>"
105,2_2_3-253084-A-2.wav,2,"<s> Yes, there is a sound of pig on the audio.</s>"
106,2_2_3-253084-A-2.wav,2,"<s> No, the audio does not include a pig.</s>"
107,2_2_3-253084-A-2.wav,2,"<s> Yes, the noise is from a pig.</s>"
108,6_6_5-248341-B-6.wav,6,<s> The characteristic of the audio is that it has a lot of reverb.</s>
109,6_6_5-248341-B-6.wav,6,<s> A rooster crowing.</s>
110,6_6_5-248341-B-6.wav,6,"<s> Yes, you can hear a hen clucking on the audio.</s>"
111,6_6_5-248341-B-6.wav,6,"<s> Yes, there is a sound of hen on the audio.</s>"
112,6_6_5-248341-B-6.wav,6,"<s> No, the audio does not include a hen.</s>"
113,6_6_5-248341-B-6.wav,6,"<s> Yes, the noise is from a hen.</s>"
114,8_4_3-70962-A-4.wav,8,<s>The characteristic of the audio is that it is a recording of a frog croaking. The frog's croaking is the main characteristic of the audio. The audio is a recording of a frog croaking. The frog's croaking is the main characteristic of the audio. The audio is a recording of a frog croaking. The frog's croaking is the main characteristic of the audio. The audio is a recording of a frog croaking. The frog's croaking is the main characteristic of the audio. The audio is a recording of a frog croaking. The frog's croaking is the main characteristic of the audio. The audio is a recording of a frog croaking. The frog's croaking is the main characteristic of the audio. The audio is a recording of a frog croaking. The frog's croaking is the main characteristic of the audio. The audio is a recording
115,8_4_3-70962-A-4.wav,8,<s> A frog croaking.</s>
116,8_4_3-70962-A-4.wav,8,"<s> Yes, the audio includes the sound of a sheep bleating.</s>"
117,8_4_3-70962-A-4.wav,8,"<s> Yes, there is a sound of sheep on the audio.</s>"
118,8_4_3-70962-A-4.wav,8,"<s> No, the audio does not include a sheep.</s>"
119,8_4_3-70962-A-4.wav,8,"<s> Yes, the noise is from sheep.</s>"
120,9_9_2-108763-A-9.wav,9,<s> The characteristic of the audio is that it is a bird call.</s>
121,9_9_2-108763-A-9.wav,9,<s> The sound of a bird.</s>
122,9_9_2-108763-A-9.wav,9,"<s> Yes, you can hear a crow on the audio.</s>"
123,9_9_2-108763-A-9.wav,9,"<s> Yes, there is a sound of crow on the audio.</s>"
124,9_9_2-108763-A-9.wav,9,"<s> Yes, the audio includes a crow.</s>"
125,9_9_2-108763-A-9.wav,9,"<s> Yes, the noise is from a crow.</s>"
126,3_3_4-174860-B-3.wav,3,<s> The characteristic of this audio is that it is a recording of a herd of cows mooing.</s>
127,3_3_4-174860-B-3.wav,3,<s> Cows mooing.</s>
128,3_3_4-174860-B-3.wav,3,"<s> Yes, you can hear a cow mooing on the audio.</s>"
129,3_3_4-174860-B-3.wav,3,"<s> Yes, there is a sound of cow on the audio.</s>"
130,3_3_4-174860-B-3.wav,3,"<s> No, the audio does not include a cow.</s>"
131,3_3_4-174860-B-3.wav,3,"<s> Yes, the noise is from a cow.</s>"
132,7_7_3-104761-B-7.wav,7,<s> The characteristic of the audio is a buzzing sound.</s>
133,7_7_3-104761-B-7.wav,7,<s> A bee buzzing.</s>
134,7_7_3-104761-B-7.wav,7,"<s> Yes, you can hear insects buzzing on the audio.</s>"
135,7_7_3-104761-B-7.wav,7,"<s> Yes, there is a sound of insects on the audio.</s>"
136,7_7_3-104761-B-7.wav,7,"<s> No, the audio does not include insects.</s>"
137,7_7_3-104761-B-7.wav,7,"<s> Yes, the noise is from insects.</s>"
138,6_6_2-157488-A-6.wav,6,"<s>The characteristic of this audio is that it is a recording of a rooster crowing. The sound of the rooster crowing is loud and clear, and it can be heard in the background of the recording. The rooster crowing can be heard in the background of the recording. The rooster crowing can be heard in the background of the recording. The rooster crowing can be heard in the background of the recording. The rooster crowing can be heard in the background of the recording. The rooster crowing can be heard in the background of the recording. The rooster crowing can be heard in the background of the recording. The rooster crowing can be heard in the background of the recording. The rooster crowing can be heard in the background of the recording. The rooster crowing can be heard in the background of the recording. The rooster crowing can be heard in the background of the recording. The rooster crowing can be"
139,6_6_2-157488-A-6.wav,6,<s> Chickens clucking and a rooster crowing.</s>
140,6_6_2-157488-A-6.wav,6,"<s> Yes, you can hear a hen clucking on the audio.</s>"
141,6_6_2-157488-A-6.wav,6,"<s> Yes, there is a sound of hen on the audio.</s>"
142,6_6_2-157488-A-6.wav,6,"<s> No, the audio does not include a hen.</s>"
143,6_6_2-157488-A-6.wav,6,"<s> Yes, the noise is from a hen.</s>"
144,4_4_2-32515-A-4.wav,4,"<s>The characteristic of this audio is that it is a recording of a frog croaking. The frog's croaking is loud and clear, and it is accompanied by the sound of nature in the background. The frog's croaking is a common sound in nature, and it is often used as an indicator of the presence of frogs in a particular area. In this audio, the frog's croaking is loud and clear, and it is accompanied by the sound of nature in the background. The frog's croaking is a common sound in nature, and it is often used as an indicator of the presence of frogs in a particular area. In this audio, the frog's croaking is loud and clear, and it is accompanied by the sound of nature in the background. The frog's croaking is a common sound in nature, and it is often used as an indicator of the presence of frogs in a particular area."
145,4_4_2-32515-A-4.wav,4,<s> A frog croaking.</s>
146,4_4_2-32515-A-4.wav,4,"<s> Yes, you can hear a frog croaking on the audio.</s>"
147,4_4_2-32515-A-4.wav,4,"<s> Yes, there is a sound of frog on the audio.</s>"
148,4_4_2-32515-A-4.wav,4,"<s> No, the audio does not include a frog.</s>"
149,4_4_2-32515-A-4.wav,4,"<s> Yes, the noise is from a frog.</s>"
150,6_7_5-198278-B-7.wav,6,<s> The characteristic of the audio is a buzzing sound.</s>
151,6_7_5-198278-B-7.wav,6,<s> A swarm of bees buzzing.</s>
152,6_7_5-198278-B-7.wav,6,"<s> Yes, you can hear a hen on the audio.</s>"
153,6_7_5-198278-B-7.wav,6,"<s> Yes, there is a sound of hen on the audio.</s>"
154,6_7_5-198278-B-7.wav,6,"<s> No, the audio does not include a hen.</s>"
155,6_7_5-198278-B-7.wav,6,"<s> Yes, the noise is from a hen.</s>"
156,9_9_2-109231-A-9.wav,9,"<s> The characteristic of the audio is that it is a recording of a crow cawing and a bird chirping in the background. The audio is clear and crisp, with no background noise or distortion. The crow's caw is deep and resonant, while the bird's chirp is high-pitched and melodic. Overall, the audio captures the natural sounds of the outdoors and can be used in a variety of settings, such as nature documentaries or bird-watching videos.</s>"
157,9_9_2-109231-A-9.wav,9,<s> Crows cawing and birds chirping.</s>
158,9_9_2-109231-A-9.wav,9,"<s> Yes, you can hear a crow on the audio.</s>"
159,9_9_2-109231-A-9.wav,9,"<s> Yes, there is a sound of crow on the audio.</s>"
160,9_9_2-109231-A-9.wav,9,"<s> No, the audio does not include a crow.</s>"
161,9_9_2-109231-A-9.wav,9,"<s> Yes, the noise is from a crow.</s>"
162,6_9_2-108767-B-9.wav,6,<s> The characteristic of the audio is that it is a cawing sound of a crow.</s>
163,6_9_2-108767-B-9.wav,6,<s> A crow cawing.</s>
164,6_9_2-108767-B-9.wav,6,"<s> No, I cannot hear ahen on the audio.</s>"
165,6_9_2-108767-B-9.wav,6,"<s> Yes, there is a sound of hen on the audio.</s>"
166,6_9_2-108767-B-9.wav,6,"<s> No, the audio does not include a hen.</s>"
167,6_9_2-108767-B-9.wav,6,"<s> Yes, the noise is from a hen.</s>"
168,2_2_3-253084-B-2.wav,2,<s> The characteristic of the audio is a pig oinking.</s>
169,2_2_3-253084-B-2.wav,2,<s> A pig squealing.</s>
170,2_2_3-253084-B-2.wav,2,"<s> Yes, you can hear a pig oinking on the audio.</s>"
171,2_2_3-253084-B-2.wav,2,"<s> Yes, there is a sound of pig on the audio.</s>"
172,2_2_3-253084-B-2.wav,2,"<s> Yes, the audio includes a pig.</s>"
173,2_2_3-253084-B-2.wav,2,"<s> Yes, the noise is from a pig.</s>"
174,6_6_2-120586-A-6.wav,6,"<s> The characteristic of this audio is that it is a recording of a rooster crowing. The rooster's crowing is loud and clear, and it sounds like it is coming from a close distance. The audio has a high quality and is a good representation of the sound of a rooster crowing. The rooster's crowing can be used in a variety of contexts, such as in a farm setting or as a sound effect in a movie or video game. The rooster's crowing can also be used to signal the start of a new day or to alert people to the presence of a predator. Overall, the audio is a good representation of the sound of a rooster crowing and can be used in a variety of contexts.</s>"
175,6_6_2-120586-A-6.wav,6,<s> A hen clucking and a rooster crowing.</s>
176,6_6_2-120586-A-6.wav,6,"<s> Yes, you can hear a hen clucking on the audio.</s>"
177,6_6_2-120586-A-6.wav,6,"<s> Yes, there is a sound of hen on the audio.</s>"
178,6_6_2-120586-A-6.wav,6,"<s> No, the audio does not include a hen.</s>"
179,6_6_2-120586-A-6.wav,6,"<s> Yes, the noise is from a hen.</s>"
180,4_4_1-15689-B-4.wav,4,<s> The characteristic of the audio is that it is a recording of a frog croaking.</s>
181,4_4_1-15689-B-4.wav,4,<s> A frog croaking.</s>
182,4_4_1-15689-B-4.wav,4,"<s> Yes, you can hear a frog croaking on the audio.</s>"
183,4_4_1-15689-B-4.wav,4,"<s> Yes, there is a sound of frog on the audio.</s>"
184,4_4_1-15689-B-4.wav,4,"<s> No, the audio does not include a frog.</s>"
185,4_4_1-15689-B-4.wav,4,"<s> Yes, the noise is from a frog.</s>"
186,5_8_4-188703-B-8.wav,5,"<s>The characteristic of this audio is that it is a recording of a sheep baaing. The sheep is baaing loudly and consistently throughout the recording. There is no background noise or other sounds in the recording, just the sound of the sheep baaing. The sound is clear and crisp, and it is possible to hear the sheep's breathing as it baa. It is possible to hear the wind blowing in the background of the recording, but it does not interfere with the sound of the sheep baaing. Overall, the sound of the sheep baaing is clear and crisp, and it is possible to hear the sheep's breathing as it baa. It is possible to hear the wind blowing in the background of the recording, but it does not interfere with the sound of the sheep baaing. It is possible to hear the wind blowing in the background of the recording, but it does not"
187,5_8_4-188703-B-8.wav,5,<s> Sheep bleating and wind blowing.</s>
188,5_8_4-188703-B-8.wav,5,"<s> Yes, you can hear a cat meowing on the audio.</s>"
189,5_8_4-188703-B-8.wav,5,"<s> Yes, there is a sound of cat on the audio.</s>"
190,5_8_4-188703-B-8.wav,5,"<s> No, the audio does not include a cat.</s>"
191,5_8_4-188703-B-8.wav,5,"<s> Yes, the noise is from a cat.</s>"
192,2_7_2-81970-C-7.wav,2,<s> The characteristic of the audio is a buzzing sound.</s>
193,2_7_2-81970-C-7.wav,2,<s> A fly buzzing.</s>
194,2_7_2-81970-C-7.wav,2,"<s> Yes, I can hear an apig on the audio.</s>"
195,2_7_2-81970-C-7.wav,2,"<s> Yes, there is a sound of pig on the audio.</s>"
196,2_7_2-81970-C-7.wav,2,"<s> No, the audio does not include a pig.</s>"
197,2_7_2-81970-C-7.wav,2,"<s> Yes, the noise is from a pig.</s>"
198,6_1_1-43382-A-1.wav,6,<s> The characteristic of the audio is a crowing rooster.</s>
199,6_1_1-43382-A-1.wav,6,<s> A rooster crowing.</s>
200,6_1_1-43382-A-1.wav,6,"<s> No, I cannot hear a hen on the audio.</s>"
201,6_1_1-43382-A-1.wav,6,"<s> Yes, there is a sound of hen on the audio.</s>"
202,6_1_1-43382-A-1.wav,6,"<s> No, the audio does not include a hen.</s>"
203,6_1_1-43382-A-1.wav,6,"<s> No, the noise is from a rooster.</s>"
204,9_9_5-214869-A-9.wav,9,<s> The characteristic of the audio is a cawing bird.</s>
205,9_9_5-214869-A-9.wav,9,<s> Crows cawing.</s>
206,9_9_5-214869-A-9.wav,9,"<s> Yes, you can hear a crow on the audio.</s>"
207,9_9_5-214869-A-9.wav,9,"<s> Yes, there is a sound of crow on the audio.</s>"
208,9_9_5-214869-A-9.wav,9,"<s> Yes, the audio includes a crow.</s>"
209,9_9_5-214869-A-9.wav,9,"<s> Yes, the noise is from a crow.</s>"
210,4_4_1-17970-A-4.wav,4,<s>The characteristic of the audio is that it is a recording of a frog croaking. The croaking of the frog is loud and clear in the audio. The audio is a recording of a frog croaking. The croaking of the frog is loud and clear in the audio. The croaking of the frog is loud and clear in the audio. The croaking of the frog is loud and clear in the audio. The croaking of the frog is loud and clear in the audio. The croaking of the frog is loud and clear in the audio. The croaking of the frog is loud and clear in the audio. The croaking of the frog is loud and clear in the audio. The croaking of the frog is loud and clear in the audio. The croaking of the frog is loud and clear in the audio. The croaking of the frog is loud and clear in the audio. The croaking of the
211,4_4_1-17970-A-4.wav,4,<s> A bird singing.</s>
212,4_4_1-17970-A-4.wav,4,"<s> Yes, you can hear a frog on the audio.</s>"
213,4_4_1-17970-A-4.wav,4,"<s> Yes, there is a sound of frog on the audio.</s>"
214,4_4_1-17970-A-4.wav,4,"<s> No, the audio does not include a frog.</s>"
215,4_4_1-17970-A-4.wav,4,"<s> Yes, the noise is from a frog.</s>"
216,7_7_1-19501-A-7.wav,7,<s> The characteristic of the audio is a buzzing sound.</s>
217,7_7_1-19501-A-7.wav,7,<s> A bee buzzing and a bird chirping.</s>
218,7_7_1-19501-A-7.wav,7,"<s> Yes, you can hear insects on the audio.</s>"
219,7_7_1-19501-A-7.wav,7,"<s> Yes, there is a sound of insects on the audio.</s>"
220,7_7_1-19501-A-7.wav,7,"<s> No, the audio does not include insects.</s>"
221,7_7_1-19501-A-7.wav,7,"<s> Yes, the noise is from insects.</s>"
222,2_8_5-61635-A-8.wav,2,<s>The characteristic of the audio is that it is a recording of a goat bleating. The goat is bleating continuously and loudly. The audio is clear and crisp. The goat's bleating is the only sound in the audio. The goat's bleating is the only sound in the audio. The goat's bleating is the only sound in the audio. The goat's bleating is the only sound in the audio. The goat's bleating is the only sound in the audio. The goat's bleating is the only sound in the audio. The goat's bleating is the only sound in the audio. The goat's bleating is the only sound in the audio. The goat's bleating is the only sound in the audio. The goat's bleating is the only sound in the audio. The goat's bleating is the only sound in
223,2_8_5-61635-A-8.wav,2,<s> Sheep bleating.</s>
224,2_8_5-61635-A-8.wav,2,"<s> Yes, you can hear pigs on the audio.</s>"
225,2_8_5-61635-A-8.wav,2,"<s> Yes, there is a sound of pig on the audio.</s>"
226,2_8_5-61635-A-8.wav,2,"<s> No, the audio does not include a pig.</s>"
227,2_8_5-61635-A-8.wav,2,"<s> Yes, the noise is from pigs.</s>"
228,3_8_5-200329-A-8.wav,3,<s>The characteristic of this audio is that it is a recording of a goat bleating. The goat is bleating in a repetitive pattern. The recording is of good quality and the goat's bleating is clear and crisp. The goat is bleating in a repetitive pattern. The recording is of good quality and the goat's bleating is clear and crisp. The goat is bleating in a repetitive pattern. The recording is of good quality and the goat's bleating is clear and crisp. The goat is bleating in a repetitive pattern. The recording is of good quality and the goat's bleating is clear and crisp. The goat is bleating in a repetitive pattern. The recording is of good quality and the goat's bleating is clear and crisp. The goat is bleating in a repetitive pattern. The recording is of good quality and the goat
229,3_8_5-200329-A-8.wav,3,<s> Sheep bleating.</s>
230,3_8_5-200329-A-8.wav,3,"<s> Yes, you can hear a cow mooing on the audio.</s>"
231,3_8_5-200329-A-8.wav,3,"<s> Yes, there is a sound of cow on the audio.</s>"
232,3_8_5-200329-A-8.wav,3,"<s> No, the audio does not include a cow.</s>"
233,3_8_5-200329-A-8.wav,3,"<s> Yes, the noise is from a cow.</s>"
234,7_7_5-195518-A-7.wav,7,<s> The characteristic of the audio is that it has a lot of reverb.</s>
235,7_7_5-195518-A-7.wav,7,<s> Someone blowing into a microphone.</s>
236,7_7_5-195518-A-7.wav,7,"<s> Yes, you can hear insects on the audio.</s>"
237,7_7_5-195518-A-7.wav,7,"<s> Yes, there is a sound of insects on the audio.</s>"
238,7_7_5-195518-A-7.wav,7,"<s> No, the audio does not include insects.</s>"
239,7_7_5-195518-A-7.wav,7,"<s> Yes, the noise is from insects.</s>"
240,6_6_3-164216-C-6.wav,6,"<s>The characteristic of the audio is that it is a recording of a rooster crowing. The rooster's crowing is loud and clear, and it sounds as if it is coming from a close proximity. The audio is of high quality and the rooster's crowing can be heard in detail. The audio is a good representation of a rooster's crowing, and it can be used in a variety of contexts, such as in a farm or in a video game. The audio can also be used as a sound effect in a movie or a video game. The audio is a good representation of a rooster's crowing, and it can be used in a variety of contexts, such as in a farm or in a video game. The audio can also be used as a sound effect in a movie or a video game. The audio is a good representation of a rooster's crowing, and it can be used in a variety of"
241,6_6_3-164216-C-6.wav,6,<s> A rooster crowing.</s>
