,filename,answer0,answer1,answer2,answer3,answer4,answer5,result,realLabel
104,4_3_31049_ITS_HAP_XX.wav,0.0,0.0,1.0,1.0,1.0,1.0,0,1
105,1_1_11006_TSI_DIS_XX.wav,0.0,0.0,1.0,1.0,0.0,1.0,1,0
106,0_5_51084_ITH_SAD_XX.wav,0.0,0.0,0.0,0.0,0.0,1.0,1,1
107,2_2_21061_IEO_FEA_MD.wav,0.0,0.0,1.0,1.0,1.0,1.0,0,0
108,1_0_01005_ITS_ANG_XX.wav,0.0,0.0,1.0,1.0,0.0,1.0,1,1
109,1_0_01026_WSI_ANG_XX.wav,0.0,1.0,1.0,1.0,0.0,1.0,0,1
110,2_2_21091_ITS_FEA_XX.wav,0.0,0.0,1.0,1.0,1.0,1.0,0,0
111,2_2_21080_TIE_FEA_XX.wav,1.0,0.0,1.0,1.0,1.0,1.0,0,0
112,1_1_11074_IEO_DIS_LO.wav,0.0,1.0,1.0,1.0,1.0,1.0,0,0
113,0_0_01005_TAI_ANG_XX.wav,0.0,0.0,1.0,1.0,0.0,1.0,1,0
114,4_4_41064_IWW_NEU_XX.wav,0.0,0.0,1.0,1.0,1.0,1.0,0,0
115,1_1_11027_IEO_DIS_HI.wav,0.0,1.0,1.0,1.0,1.0,1.0,0,0
116,2_2_21022_IOM_FEA_XX.wav,0.0,0.0,0.0,1.0,0.0,1.0,1,0
117,2_1_11074_IWL_DIS_XX.wav,0.0,1.0,1.0,1.0,0.0,1.0,0,1
118,5_4_41062_ITS_NEU_XX.wav,0.0,0.0,1.0,1.0,0.0,1.0,1,1
119,2_2_21024_IEO_FEA_HI.wav,0.0,0.0,1.0,1.0,0.0,1.0,1,0
120,1_0_01019_IOM_ANG_XX.wav,0.0,0.0,1.0,1.0,0.0,1.0,1,1
121,4_3_31050_MTI_HAP_XX.wav,0.0,0.0,1.0,1.0,1.0,1.0,0,1
122,3_3_31008_IOM_HAP_XX.wav,1.0,1.0,1.0,1.0,0.0,1.0,0,0
123,0_0_01081_ITS_ANG_XX.wav,1.0,1.0,1.0,0.0,0.0,1.0,0,0
124,1_0_01040_TSI_ANG_XX.wav,0.0,1.0,1.0,1.0,1.0,1.0,0,1
125,0_0_01051_IWL_ANG_XX.wav,1.0,1.0,1.0,0.0,0.0,0.0,1,0
126,2_2_21009_DFA_FEA_XX.wav,0.0,0.0,1.0,1.0,0.0,1.0,1,0
127,3_3_31053_ITH_HAP_XX.wav,0.0,0.0,1.0,1.0,0.0,1.0,1,0
128,3_2_21014_IEO_FEA_LO.wav,0.0,0.0,1.0,1.0,1.0,1.0,0,1
129,4_3_31020_TSI_HAP_XX.wav,0.0,0.0,1.0,1.0,1.0,1.0,0,1
130,3_2_21057_IOM_FEA_XX.wav,0.0,0.0,1.0,1.0,0.0,1.0,1,1
131,3_2_21044_TSI_FEA_XX.wav,0.0,0.0,1.0,1.0,0.0,1.0,1,1
132,0_0_01047_IEO_ANG_LO.wav,1.0,1.0,1.0,1.0,0.0,0.0,0,0
133,5_5_51004_DFA_SAD_XX.wav,0.0,0.0,1.0,1.0,0.0,1.0,1,0
134,0_0_01071_IWW_ANG_XX.wav,0.0,0.0,1.0,1.0,0.0,1.0,1,0
135,0_5_51023_MTI_SAD_XX.wav,0.0,0.0,1.0,0.0,0.0,0.0,1,1
136,5_4_41045_IOM_NEU_XX.wav,0.0,0.0,1.0,1.0,0.0,1.0,1,1
137,5_5_51029_TSI_SAD_XX.wav,0.0,0.0,1.0,1.0,0.0,1.0,1,0
138,3_2_21073_MTI_FEA_XX.wav,0.0,0.0,1.0,1.0,0.0,0.0,1,1
139,3_2_21086_WSI_FEA_XX.wav,0.0,0.0,1.0,1.0,0.0,1.0,1,1
140,4_4_41059_WSI_NEU_XX.wav,0.0,0.0,1.0,1.0,0.0,1.0,1,0
141,0_5_51031_WSI_SAD_XX.wav,0.0,1.0,1.0,0.0,0.0,1.0,1,1
142,0_5_51048_MTI_SAD_XX.wav,0.0,0.0,1.0,0.0,0.0,1.0,1,1
143,1_1_11057_TAI_DIS_XX.wav,0.0,0.0,1.0,1.0,0.0,1.0,1,0
144,4_3_31008_IEO_HAP_HI.wav,0.0,0.0,1.0,1.0,1.0,1.0,0,1
145,0_5_51062_WSI_SAD_XX.wav,0.0,1.0,1.0,0.0,0.0,1.0,1,1
146,4_4_41044_TAI_NEU_XX.wav,0.0,0.0,1.0,1.0,1.0,1.0,0,0
147,5_5_51061_ITS_SAD_XX.wav,0.0,0.0,1.0,1.0,1.0,1.0,0,0
148,2_2_21067_DFA_FEA_XX.wav,0.0,1.0,0.0,1.0,0.0,0.0,1,0
149,1_1_11080_IEO_DIS_MD.wav,1.0,1.0,1.0,1.0,0.0,1.0,0,0
150,0_0_01077_IEO_ANG_LO.wav,0.0,1.0,1.0,1.0,0.0,1.0,0,0
151,2_1_11018_TIE_DIS_XX.wav,1.0,1.0,1.0,1.0,0.0,1.0,0,1
152,5_5_51033_IEO_SAD_HI.wav,0.0,0.0,1.0,1.0,0.0,1.0,1,0
153,0_5_51010_TAI_SAD_XX.wav,0.0,0.0,1.0,0.0,0.0,0.0,1,1
154,1_0_01039_ITS_ANG_XX.wav,0.0,1.0,1.0,1.0,1.0,1.0,0,1
155,4_4_41007_TSI_NEU_XX.wav,0.0,0.0,1.0,1.0,1.0,1.0,0,0
156,2_1_11064_TIE_DIS_XX.wav,0.0,0.0,1.0,1.0,0.0,1.0,1,1
157,3_2_21073_ITS_FEA_XX.wav,0.0,0.0,1.0,1.0,0.0,1.0,1,1
158,0_0_01021_TIE_ANG_XX.wav,0.0,1.0,1.0,1.0,0.0,1.0,0,0
159,5_5_51073_IOM_SAD_XX.wav,0.0,0.0,1.0,1.0,0.0,1.0,1,0
160,4_3_31048_ITH_HAP_XX.wav,1.0,0.0,1.0,1.0,1.0,1.0,0,1
161,2_1_11030_TIE_DIS_XX.wav,1.0,0.0,1.0,1.0,1.0,1.0,0,1
162,3_2_21007_IWL_FEA_XX.wav,1.0,0.0,1.0,1.0,0.0,1.0,0,1
163,4_3_31050_TSI_HAP_XX.wav,0.0,0.0,1.0,1.0,0.0,1.0,1,1
164,2_1_11024_IOM_DIS_XX.wav,0.0,0.0,1.0,0.0,0.0,1.0,1,1
165,1_1_11015_IOM_DIS_XX.wav,0.0,0.0,1.0,1.0,0.0,1.0,1,0
166,5_5_51028_IWW_SAD_XX.wav,0.0,0.0,1.0,1.0,0.0,1.0,1,0
167,4_3_31090_IOM_HAP_XX.wav,0.0,0.0,1.0,1.0,1.0,1.0,0,1
168,3_2_21062_TIE_FEA_XX.wav,0.0,0.0,0.0,1.0,0.0,0.0,1,1
169,3_2_21043_IWL_FEA_XX.wav,0.0,0.0,1.0,1.0,0.0,1.0,1,1
170,2_1_11033_TSI_DIS_XX.wav,0.0,0.0,1.0,1.0,0.0,0.0,1,1
171,0_0_01051_DFA_ANG_XX.wav,0.0,1.0,1.0,1.0,0.0,0.0,1,0
172,3_2_21044_DFA_FEA_XX.wav,0.0,0.0,1.0,1.0,0.0,0.0,1,1
173,0_0_01001_TIE_ANG_XX.wav,1.0,1.0,1.0,1.0,1.0,1.0,0,0
174,5_5_51047_IWW_SAD_XX.wav,0.0,0.0,1.0,1.0,1.0,1.0,0,0
175,3_3_31030_TSI_HAP_XX.wav,0.0,0.0,1.0,1.0,0.0,1.0,1,0
176,5_4_41089_TSI_NEU_XX.wav,0.0,0.0,1.0,1.0,0.0,1.0,1,1
177,2_2_21088_IEO_FEA_MD.wav,0.0,0.0,1.0,1.0,0.0,1.0,1,0
178,4_4_41022_TAI_NEU_XX.wav,0.0,0.0,1.0,1.0,1.0,1.0,0,0
179,2_1_11011_TAI_DIS_XX.wav,0.0,0.0,1.0,1.0,1.0,1.0,0,1
180,5_4_41011_DFA_NEU_XX.wav,0.0,0.0,1.0,1.0,0.0,1.0,1,1
181,0_5_51084_IOM_SAD_XX.wav,0.0,0.0,1.0,0.0,0.0,1.0,1,1
182,1_0_01055_IEO_ANG_MD.wav,0.0,1.0,1.0,1.0,1.0,1.0,0,1
183,4_3_31045_TAI_HAP_XX.wav,0.0,0.0,1.0,1.0,1.0,1.0,0,1
184,1_0_01032_DFA_ANG_XX.wav,0.0,0.0,1.0,1.0,0.0,1.0,1,1
185,3_3_31078_ITH_HAP_XX.wav,0.0,1.0,1.0,1.0,0.0,1.0,0,0
186,0_0_01074_WSI_ANG_XX.wav,1.0,1.0,1.0,1.0,1.0,1.0,0,0
187,2_1_11079_IOM_DIS_XX.wav,0.0,0.0,1.0,1.0,0.0,1.0,1,1
188,2_2_21029_IEO_FEA_MD.wav,0.0,1.0,1.0,1.0,1.0,1.0,0,0
189,5_5_51050_IOM_SAD_XX.wav,0.0,0.0,1.0,1.0,1.0,1.0,0,0
190,3_2_21012_IOM_FEA_XX.wav,0.0,1.0,1.0,1.0,0.0,1.0,0,1
191,0_0_01002_IOM_ANG_XX.wav,0.0,1.0,1.0,1.0,1.0,1.0,0,0
192,4_3_31056_IEO_HAP_LO.wav,1.0,0.0,1.0,1.0,1.0,1.0,0,1
193,0_0_01005_IWW_ANG_XX.wav,0.0,0.0,1.0,1.0,0.0,1.0,1,0
194,5_4_41029_ITS_NEU_XX.wav,0.0,0.0,1.0,1.0,0.0,1.0,1,1
195,0_5_51078_MTI_SAD_XX.wav,0.0,0.0,1.0,0.0,0.0,1.0,1,1
196,3_3_31090_IEO_HAP_HI.wav,0.0,0.0,1.0,1.0,0.0,1.0,1,0
197,4_3_31074_TAI_HAP_XX.wav,0.0,0.0,1.0,1.0,0.0,1.0,1,1
198,0_5_51056_TAI_SAD_XX.wav,0.0,1.0,1.0,1.0,0.0,1.0,0,1
199,2_2_21063_IWL_FEA_XX.wav,0.0,1.0,1.0,1.0,0.0,1.0,0,0
200,2_2_21050_ITH_FEA_XX.wav,0.0,1.0,1.0,1.0,0.0,1.0,0,0
201,2_2_21036_MTI_FEA_XX.wav,1.0,0.0,1.0,1.0,1.0,1.0,0,0
202,1_1_11070_IWL_DIS_XX.wav,0.0,1.0,1.0,1.0,0.0,1.0,0,0
203,5_5_51067_TIE_SAD_XX.wav,0.0,0.0,1.0,1.0,0.0,1.0,1,0
204,1_1_11060_DFA_DIS_XX.wav,0.0,1.0,1.0,1.0,0.0,1.0,0,0
205,0_5_51018_IEO_SAD_MD.wav,0.0,0.0,1.0,0.0,0.0,1.0,1,1
206,5_4_41043_WSI_NEU_XX.wav,0.0,0.0,1.0,1.0,0.0,1.0,1,1
207,2_2_21076_DFA_FEA_XX.wav,0.0,0.0,1.0,1.0,0.0,1.0,1,0
208,5_5_51013_ITS_SAD_XX.wav,0.0,0.0,1.0,1.0,1.0,1.0,0,0
209,3_2_21022_IWL_FEA_XX.wav,0.0,0.0,1.0,1.0,1.0,1.0,0,1
210,4_3_31073_MTI_HAP_XX.wav,0.0,0.0,1.0,1.0,1.0,1.0,0,1
211,1_1_11062_ITH_DIS_XX.wav,0.0,0.0,0.0,1.0,0.0,1.0,1,0
212,4_4_41036_TIE_NEU_XX.wav,0.0,0.0,1.0,1.0,0.0,1.0,1,0
213,1_1_11014_ITS_DIS_XX.wav,0.0,0.0,1.0,1.0,0.0,1.0,1,0
214,0_5_51063_IEO_SAD_HI.wav,0.0,0.0,1.0,1.0,0.0,1.0,1,1
215,5_5_51006_IEO_SAD_MD.wav,0.0,0.0,1.0,1.0,1.0,1.0,0,0
216,4_4_41036_ITH_NEU_XX.wav,1.0,0.0,1.0,1.0,1.0,1.0,0,0
217,1_0_01079_IWW_ANG_XX.wav,0.0,0.0,1.0,1.0,1.0,1.0,0,1
218,0_0_01081_IWW_ANG_XX.wav,0.0,1.0,1.0,1.0,1.0,1.0,0,0
219,0_0_01059_ITH_ANG_XX.wav,1.0,1.0,1.0,1.0,0.0,1.0,0,0
220,0_0_01031_ITS_ANG_XX.wav,1.0,1.0,1.0,0.0,0.0,1.0,0,0
221,2_2_21029_IEO_FEA_LO.wav,0.0,1.0,1.0,1.0,0.0,1.0,0,0
222,2_2_21062_MTI_FEA_XX.wav,1.0,1.0,1.0,1.0,1.0,1.0,0,0
223,2_2_21090_IEO_FEA_LO.wav,0.0,0.0,1.0,1.0,0.0,1.0,1,0
224,3_3_31027_IOM_HAP_XX.wav,0.0,0.0,1.0,1.0,0.0,1.0,1,0
225,5_5_51048_IOM_SAD_XX.wav,0.0,0.0,1.0,1.0,0.0,1.0,1,0
226,5_5_51068_IEO_SAD_LO.wav,0.0,1.0,1.0,1.0,0.0,1.0,0,0
227,0_5_51063_IWL_SAD_XX.wav,0.0,0.0,1.0,0.0,0.0,1.0,1,1
228,3_3_31027_TSI_HAP_XX.wav,0.0,0.0,1.0,1.0,1.0,1.0,0,0
229,1_1_11065_IEO_DIS_HI.wav,0.0,0.0,1.0,1.0,0.0,1.0,1,0
230,5_5_51089_WSI_SAD_XX.wav,0.0,0.0,1.0,1.0,0.0,1.0,1,0
231,5_5_51073_ITS_SAD_XX.wav,0.0,1.0,1.0,1.0,1.0,1.0,0,0
232,1_1_11042_WSI_DIS_XX.wav,0.0,0.0,1.0,1.0,0.0,1.0,1,0
233,1_1_11065_MTI_DIS_XX.wav,0.0,0.0,1.0,1.0,1.0,1.0,0,0
234,4_4_41007_IWW_NEU_XX.wav,0.0,0.0,1.0,1.0,1.0,1.0,0,0
235,2_1_11031_WSI_DIS_XX.wav,0.0,0.0,1.0,0.0,0.0,1.0,1,1
236,5_5_51064_TSI_SAD_XX.wav,0.0,0.0,1.0,1.0,0.0,1.0,1,0
237,5_4_41001_IWW_NEU_XX.wav,0.0,0.0,1.0,1.0,0.0,1.0,1,1
238,3_2_21057_ITH_FEA_XX.wav,0.0,0.0,1.0,1.0,0.0,1.0,1,1
239,5_4_41082_ITH_NEU_XX.wav,0.0,0.0,0.0,1.0,0.0,1.0,1,1
240,0_0_01062_ITS_ANG_XX.wav,1.0,1.0,1.0,1.0,1.0,1.0,0,0
241,0_0_01010_IEO_ANG_HI.wav,1.0,1.0,1.0,1.0,1.0,1.0,0,0
242,4_4_41001_ITH_NEU_XX.wav,0.0,0.0,1.0,1.0,1.0,1.0,0,0
243,4_3_31044_MTI_HAP_XX.wav,0.0,0.0,1.0,1.0,1.0,1.0,0,1
244,2_2_21030_WSI_FEA_XX.wav,0.0,0.0,1.0,0.0,0.0,1.0,1,0
245,1_0_01044_DFA_ANG_XX.wav,0.0,1.0,1.0,1.0,1.0,1.0,0,1
246,4_4_41014_IOM_NEU_XX.wav,0.0,0.0,1.0,1.0,1.0,1.0,0,0
247,2_2_21006_ITS_FEA_XX.wav,0.0,1.0,1.0,1.0,1.0,1.0,0,0
248,2_2_21073_IWW_FEA_XX.wav,0.0,0.0,1.0,1.0,1.0,1.0,0,0
249,3_3_31001_ITS_HAP_XX.wav,0.0,0.0,1.0,1.0,0.0,1.0,1,0
250,5_5_51011_TSI_SAD_XX.wav,0.0,1.0,1.0,1.0,0.0,1.0,0,0
251,5_5_51028_ITH_SAD_XX.wav,0.0,0.0,1.0,1.0,0.0,1.0,1,0
252,3_2_21001_DFA_FEA_XX.wav,0.0,0.0,1.0,1.0,0.0,1.0,1,1
253,2_2_21040_IEO_FEA_HI.wav,0.0,0.0,1.0,1.0,1.0,1.0,0,0
254,2_2_21091_IOM_FEA_XX.wav,0.0,1.0,1.0,1.0,0.0,1.0,0,0
255,2_2_21071_ITH_FEA_XX.wav,1.0,1.0,1.0,1.0,0.0,1.0,0,0
256,1_1_11051_TAI_DIS_XX.wav,0.0,0.0,1.0,1.0,0.0,1.0,1,0
257,0_5_51013_MTI_SAD_XX.wav,0.0,0.0,1.0,1.0,0.0,1.0,1,1
258,5_5_51007_IEO_SAD_MD.wav,0.0,0.0,1.0,1.0,0.0,1.0,1,0
259,0_0_01050_IWL_ANG_XX.wav,1.0,1.0,1.0,1.0,1.0,1.0,0,0
260,1_0_01011_IOM_ANG_XX.wav,0.0,0.0,1.0,1.0,0.0,1.0,1,1
261,2_1_11018_TSI_DIS_XX.wav,0.0,0.0,1.0,1.0,0.0,1.0,1,1
262,0_5_51026_WSI_SAD_XX.wav,0.0,0.0,1.0,1.0,0.0,0.0,1,1
263,3_3_31050_IWL_HAP_XX.wav,1.0,0.0,1.0,1.0,0.0,1.0,0,0
264,3_3_31057_IEO_HAP_LO.wav,0.0,0.0,1.0,1.0,0.0,1.0,1,0
265,0_5_51011_IEO_SAD_HI.wav,0.0,1.0,1.0,0.0,0.0,1.0,1,1
266,1_0_01083_IEO_ANG_HI.wav,0.0,1.0,1.0,1.0,0.0,1.0,0,1
267,5_5_51068_IWW_SAD_XX.wav,0.0,0.0,1.0,1.0,1.0,1.0,0,0
268,2_1_11056_IOM_DIS_XX.wav,0.0,0.0,1.0,0.0,0.0,1.0,1,1
269,1_1_11067_IOM_DIS_XX.wav,0.0,0.0,0.0,0.0,0.0,1.0,1,0
270,3_3_31036_IWL_HAP_XX.wav,0.0,1.0,1.0,1.0,0.0,1.0,0,0
271,4_4_41037_IWW_NEU_XX.wav,0.0,0.0,1.0,1.0,1.0,1.0,0,0
272,4_4_41056_WSI_NEU_XX.wav,0.0,0.0,1.0,1.0,1.0,1.0,0,0
