,filename,answer0,answer1,answer2,answer3,answer4,answer5,result,realLabel
46,4_4_41063_ITH_NEU_XX.wav,0.0,0.0,1.0,1.0,1.0,1.0,0,0
47,5_5_51089_IWL_SAD_XX.wav,0.0,0.0,1.0,1.0,0.0,1.0,1,0
48,1_2_21020_IOM_FEA_XX.wav,0.0,0.0,1.0,1.0,0.0,1.0,1,1
49,5_5_51077_ITH_SAD_XX.wav,0.0,1.0,0.0,1.0,0.0,1.0,1,0
50,3_4_41033_WSI_NEU_XX.wav,0.0,1.0,1.0,1.0,0.0,1.0,0,1
51,0_4_41050_ITS_NEU_XX.wav,0.0,0.0,0.0,0.0,0.0,1.0,1,1
52,1_1_11036_IWL_DIS_XX.wav,0.0,0.0,1.0,1.0,0.0,1.0,1,0
53,5_5_51084_TAI_SAD_XX.wav,0.0,0.0,1.0,1.0,0.0,1.0,1,0
54,1_1_11079_IOM_DIS_XX.wav,0.0,0.0,1.0,1.0,0.0,1.0,1,0
55,4_4_41043_IEO_NEU_XX.wav,0.0,0.0,1.0,1.0,1.0,1.0,0,0
56,1_1_11008_IWL_DIS_XX.wav,0.0,0.0,1.0,1.0,0.0,1.0,1,0
57,1_1_11030_TIE_DIS_XX.wav,0.0,0.0,1.0,1.0,1.0,1.0,0,0
58,4_4_41079_TSI_NEU_XX.wav,0.0,0.0,1.0,1.0,1.0,1.0,0,0
59,4_4_41028_WSI_NEU_XX.wav,0.0,1.0,1.0,1.0,0.0,1.0,0,0
60,5_5_51048_MTI_SAD_XX.wav,0.0,1.0,1.0,1.0,1.0,1.0,0,0
61,3_3_31081_DFA_HAP_XX.wav,0.0,0.0,1.0,1.0,0.0,1.0,1,0
62,2_2_21082_TSI_FEA_XX.wav,0.0,0.0,1.0,1.0,0.0,1.0,1,0
63,0_0_01010_IOM_ANG_XX.wav,0.0,0.0,1.0,0.0,0.0,1.0,1,0
64,0_0_01055_ITH_ANG_XX.wav,1.0,1.0,1.0,1.0,1.0,1.0,0,0
65,5_5_51013_MTI_SAD_XX.wav,0.0,1.0,1.0,1.0,1.0,1.0,0,0
66,1_1_11001_IWW_DIS_XX.wav,0.0,0.0,1.0,1.0,1.0,1.0,0,0
67,0_0_01040_TIE_ANG_XX.wav,0.0,1.0,1.0,0.0,0.0,1.0,1,0
68,0_0_01062_IWL_ANG_XX.wav,1.0,1.0,1.0,1.0,1.0,1.0,0,0
69,5_5_51084_ITH_SAD_XX.wav,0.0,0.0,0.0,1.0,0.0,1.0,1,0
70,0_0_01079_IEO_ANG_HI.wav,1.0,1.0,1.0,1.0,1.0,1.0,0,0
71,0_0_01039_ITS_ANG_XX.wav,0.0,1.0,1.0,1.0,0.0,1.0,0,0
72,4_4_41026_MTI_NEU_XX.wav,0.0,0.0,1.0,1.0,1.0,1.0,0,0
73,0_3_31089_IEO_HAP_LO.wav,0.0,1.0,1.0,0.0,0.0,1.0,1,1
74,0_1_11065_IEO_DIS_MD.wav,0.0,0.0,1.0,1.0,0.0,0.0,1,1
75,2_2_21001_ITS_FEA_XX.wav,0.0,0.0,1.0,1.0,0.0,1.0,1,0
76,5_5_51006_DFA_SAD_XX.wav,0.0,0.0,1.0,1.0,0.0,1.0,1,0
77,4_4_41021_MTI_NEU_XX.wav,0.0,0.0,1.0,1.0,1.0,1.0,0,0
78,3_3_31044_IWW_HAP_XX.wav,0.0,0.0,1.0,1.0,0.0,0.0,1,0
79,3_3_31030_ITH_HAP_XX.wav,0.0,1.0,1.0,1.0,0.0,1.0,0,0
80,2_2_21040_IOM_FEA_XX.wav,1.0,0.0,0.0,1.0,0.0,1.0,1,0
81,4_4_41059_IWL_NEU_XX.wav,0.0,0.0,1.0,1.0,1.0,1.0,0,0
82,1_1_11051_WSI_DIS_XX.wav,0.0,0.0,1.0,1.0,0.0,1.0,1,0
83,0_0_01055_IEO_ANG_MD.wav,1.0,1.0,1.0,1.0,0.0,1.0,0,0
84,3_3_31068_IEO_HAP_HI.wav,0.0,0.0,1.0,1.0,0.0,1.0,1,0
85,1_4_41029_ITS_NEU_XX.wav,0.0,1.0,0.0,1.0,0.0,1.0,1,1
86,0_0_01080_ITH_ANG_XX.wav,0.0,1.0,0.0,0.0,0.0,1.0,1,0
87,3_3_31039_MTI_HAP_XX.wav,0.0,0.0,1.0,1.0,0.0,1.0,1,0
88,3_3_31030_IWW_HAP_XX.wav,0.0,0.0,1.0,1.0,0.0,1.0,1,0
89,5_5_51085_TSI_SAD_XX.wav,0.0,1.0,1.0,1.0,0.0,1.0,0,0
90,4_4_41023_DFA_NEU_XX.wav,0.0,0.0,1.0,1.0,1.0,1.0,0,0
91,4_4_41052_ITS_NEU_XX.wav,0.0,0.0,1.0,1.0,1.0,1.0,0,0
92,2_2_21003_IEO_FEA_HI.wav,0.0,1.0,1.0,1.0,0.0,1.0,0,0
93,3_3_31015_ITS_HAP_XX.wav,0.0,0.0,1.0,1.0,0.0,1.0,1,0
94,3_3_31020_TSI_HAP_XX.wav,0.0,0.0,1.0,1.0,0.0,1.0,1,0
95,3_3_31043_TIE_HAP_XX.wav,0.0,0.0,1.0,1.0,0.0,1.0,1,0
96,4_4_41042_TAI_NEU_XX.wav,0.0,0.0,1.0,1.0,1.0,1.0,0,0
97,5_5_51071_TAI_SAD_XX.wav,1.0,1.0,1.0,1.0,0.0,1.0,0,0
98,0_0_01011_TIE_ANG_XX.wav,1.0,1.0,1.0,1.0,1.0,1.0,0,0
99,1_1_11050_MTI_DIS_XX.wav,0.0,0.0,1.0,1.0,1.0,1.0,0,0
100,0_0_01087_IEO_ANG_HI.wav,1.0,1.0,1.0,1.0,0.0,0.0,0,0
101,5_5_51013_IWL_SAD_XX.wav,0.0,0.0,1.0,1.0,0.0,1.0,1,0
102,2_2_21042_TIE_FEA_XX.wav,0.0,0.0,1.0,1.0,0.0,1.0,1,0
103,1_0_01010_IEO_ANG_HI.wav,0.0,1.0,1.0,1.0,1.0,1.0,0,1
104,3_3_31029_IEO_HAP_LO.wav,0.0,0.0,1.0,1.0,0.0,1.0,1,0
105,0_0_01004_IOM_ANG_XX.wav,0.0,0.0,1.0,1.0,0.0,1.0,1,0
106,2_2_21084_IWL_FEA_XX.wav,0.0,0.0,0.0,1.0,0.0,1.0,1,0
107,3_3_31003_DFA_HAP_XX.wav,0.0,0.0,1.0,1.0,0.0,1.0,1,0
108,3_4_41045_IOM_NEU_XX.wav,1.0,0.0,1.0,1.0,0.0,1.0,0,1
109,1_1_11053_DFA_DIS_XX.wav,0.0,1.0,1.0,1.0,0.0,1.0,0,0
110,4_4_41029_IEO_NEU_XX.wav,0.0,0.0,1.0,1.0,1.0,1.0,0,0
111,1_1_11047_TIE_DIS_XX.wav,0.0,1.0,1.0,1.0,1.0,1.0,0,0
112,0_0_01049_IEO_ANG_MD.wav,1.0,1.0,1.0,1.0,1.0,1.0,0,0
113,2_2_21046_MTI_FEA_XX.wav,1.0,0.0,1.0,1.0,1.0,1.0,0,0
114,4_4_41078_IWL_NEU_XX.wav,0.0,0.0,1.0,1.0,1.0,1.0,0,0
115,5_5_51091_IEO_SAD_MD.wav,0.0,0.0,1.0,1.0,1.0,1.0,0,0
116,2_2_21022_IWL_FEA_XX.wav,0.0,0.0,1.0,1.0,0.0,1.0,1,0
117,0_4_41044_IWL_NEU_XX.wav,0.0,0.0,1.0,0.0,0.0,0.0,1,1
118,5_5_51013_TSI_SAD_XX.wav,0.0,1.0,1.0,1.0,0.0,1.0,0,0
119,1_1_11006_TSI_DIS_XX.wav,0.0,0.0,1.0,1.0,0.0,1.0,1,0
120,2_2_21061_IEO_FEA_MD.wav,0.0,0.0,1.0,1.0,1.0,1.0,0,0
121,2_2_21014_IEO_FEA_LO.wav,0.0,0.0,1.0,1.0,0.0,1.0,1,0
122,1_1_11084_IWL_DIS_XX.wav,0.0,0.0,1.0,1.0,0.0,1.0,1,0
123,2_2_21091_ITS_FEA_XX.wav,0.0,0.0,1.0,1.0,1.0,1.0,0,0
124,2_2_21080_TIE_FEA_XX.wav,1.0,0.0,1.0,1.0,1.0,1.0,0,0
125,1_1_11018_TSI_DIS_XX.wav,1.0,0.0,1.0,1.0,0.0,1.0,0,0
126,3_3_31056_TSI_HAP_XX.wav,1.0,0.0,1.0,1.0,0.0,1.0,0,0
127,1_1_11085_IWW_DIS_XX.wav,0.0,0.0,1.0,1.0,0.0,1.0,1,0
128,1_1_11074_IEO_DIS_LO.wav,0.0,0.0,1.0,1.0,1.0,1.0,0,0
129,0_0_01005_TAI_ANG_XX.wav,0.0,0.0,1.0,1.0,0.0,1.0,1,0
130,4_4_41064_IWW_NEU_XX.wav,0.0,0.0,1.0,1.0,1.0,1.0,0,0
131,1_1_11027_IEO_DIS_HI.wav,1.0,0.0,1.0,1.0,1.0,1.0,0,0
132,2_2_21045_DFA_FEA_XX.wav,0.0,0.0,1.0,1.0,0.0,1.0,1,0
133,2_2_21022_IOM_FEA_XX.wav,0.0,0.0,0.0,1.0,0.0,1.0,1,0
134,2_2_21024_IEO_FEA_HI.wav,0.0,0.0,1.0,1.0,0.0,1.0,1,0
135,3_3_31008_IOM_HAP_XX.wav,1.0,0.0,1.0,1.0,0.0,1.0,0,0
136,0_0_01011_IOM_ANG_XX.wav,0.0,0.0,1.0,0.0,0.0,1.0,1,0
137,5_5_51031_WSI_SAD_XX.wav,0.0,0.0,1.0,1.0,0.0,1.0,1,0
138,0_0_01051_IWL_ANG_XX.wav,1.0,1.0,1.0,0.0,0.0,0.0,1,0
139,2_2_21009_DFA_FEA_XX.wav,0.0,0.0,1.0,1.0,0.0,1.0,1,0
140,3_3_31053_ITH_HAP_XX.wav,0.0,0.0,1.0,1.0,0.0,1.0,1,0
141,5_5_51062_IWL_SAD_XX.wav,0.0,0.0,1.0,1.0,0.0,1.0,1,0
142,0_0_01079_IWW_ANG_XX.wav,0.0,0.0,1.0,1.0,0.0,1.0,1,0
143,0_0_01047_IEO_ANG_LO.wav,1.0,1.0,1.0,1.0,0.0,0.0,0,0
144,0_0_01071_IWW_ANG_XX.wav,0.0,0.0,1.0,1.0,0.0,1.0,1,0
145,2_2_21062_TIE_FEA_XX.wav,0.0,1.0,0.0,1.0,1.0,1.0,0,0
146,3_0_01081_TAI_ANG_XX.wav,1.0,1.0,1.0,1.0,0.0,1.0,0,1
147,3_5_51008_ITS_SAD_XX.wav,0.0,0.0,1.0,1.0,0.0,1.0,1,1
148,4_4_41059_WSI_NEU_XX.wav,0.0,0.0,1.0,1.0,0.0,1.0,1,0
149,2_2_21044_TSI_FEA_XX.wav,0.0,0.0,0.0,1.0,0.0,1.0,1,0
150,1_1_11057_TAI_DIS_XX.wav,0.0,0.0,1.0,1.0,0.0,1.0,1,0
151,4_4_41044_TAI_NEU_XX.wav,0.0,0.0,1.0,1.0,1.0,1.0,0,0
152,2_2_21027_IWL_FEA_XX.wav,0.0,0.0,0.0,1.0,1.0,1.0,1,0
153,5_5_51061_ITS_SAD_XX.wav,0.0,1.0,1.0,1.0,1.0,1.0,0,0
154,2_2_21067_DFA_FEA_XX.wav,0.0,1.0,0.0,1.0,0.0,0.0,1,0
155,3_3_31004_TIE_HAP_XX.wav,0.0,0.0,1.0,1.0,0.0,1.0,1,0
156,1_1_11080_IEO_DIS_MD.wav,1.0,1.0,1.0,1.0,0.0,1.0,0,0
157,1_1_11047_WSI_DIS_XX.wav,0.0,0.0,1.0,1.0,0.0,1.0,1,0
158,5_5_51033_IEO_SAD_HI.wav,0.0,1.0,1.0,1.0,0.0,1.0,0,0
159,3_3_31058_DFA_HAP_XX.wav,0.0,0.0,1.0,1.0,0.0,1.0,1,0
160,5_2_21008_MTI_FEA_XX.wav,0.0,0.0,1.0,1.0,1.0,1.0,0,1
161,4_4_41007_TSI_NEU_XX.wav,0.0,0.0,1.0,1.0,1.0,1.0,0,0
162,3_3_31083_IEO_HAP_HI.wav,0.0,0.0,1.0,1.0,0.0,1.0,1,0
163,5_5_51065_MTI_SAD_XX.wav,1.0,1.0,1.0,1.0,1.0,1.0,0,0
164,1_1_11074_IWL_DIS_XX.wav,0.0,0.0,1.0,1.0,0.0,1.0,1,0
165,5_5_51073_IOM_SAD_XX.wav,0.0,0.0,1.0,1.0,0.0,1.0,1,0
166,5_5_51030_IOM_SAD_XX.wav,0.0,0.0,1.0,1.0,0.0,1.0,1,0
167,1_1_11015_IOM_DIS_XX.wav,0.0,0.0,1.0,1.0,0.0,1.0,1,0
168,5_5_51028_IWW_SAD_XX.wav,0.0,0.0,1.0,1.0,0.0,1.0,1,0
169,0_0_01013_DFA_ANG_XX.wav,0.0,1.0,1.0,1.0,1.0,1.0,0,0
170,1_1_11056_IWW_DIS_XX.wav,0.0,0.0,1.0,1.0,1.0,1.0,0,0
171,4_2_21039_IEO_FEA_MD.wav,1.0,0.0,1.0,1.0,1.0,1.0,0,1
172,0_0_01051_DFA_ANG_XX.wav,0.0,1.0,1.0,1.0,0.0,0.0,1,0
173,3_3_31024_IEO_HAP_HI.wav,0.0,1.0,1.0,1.0,0.0,1.0,0,0
174,0_0_01001_TIE_ANG_XX.wav,1.0,1.0,1.0,1.0,1.0,1.0,0,0
175,5_5_51026_WSI_SAD_XX.wav,0.0,1.0,1.0,1.0,0.0,1.0,0,0
176,5_5_51047_IWW_SAD_XX.wav,0.0,0.0,1.0,1.0,1.0,1.0,0,0
177,5_5_51022_IEO_SAD_HI.wav,0.0,1.0,1.0,1.0,0.0,1.0,0,0
178,2_2_21073_ITS_FEA_XX.wav,0.0,0.0,1.0,0.0,0.0,1.0,1,0
179,3_3_31030_TSI_HAP_XX.wav,0.0,0.0,1.0,1.0,0.0,1.0,1,0
180,2_2_21088_IEO_FEA_MD.wav,0.0,0.0,1.0,1.0,0.0,1.0,1,0
181,5_5_51010_TAI_SAD_XX.wav,0.0,0.0,1.0,1.0,0.0,1.0,1,0
182,4_4_41022_TAI_NEU_XX.wav,0.0,0.0,1.0,1.0,1.0,1.0,0,0
183,1_1_11003_IEO_DIS_MD.wav,0.0,0.0,1.0,1.0,0.0,1.0,1,0
184,5_5_51058_IEO_SAD_HI.wav,0.0,1.0,1.0,1.0,1.0,1.0,0,0
185,2_5_51060_ITS_SAD_XX.wav,0.0,0.0,1.0,1.0,0.0,1.0,1,1
186,0_0_01005_TSI_ANG_XX.wav,1.0,1.0,1.0,1.0,1.0,1.0,0,0
187,3_3_31078_ITH_HAP_XX.wav,1.0,1.0,1.0,1.0,0.0,1.0,0,0
188,4_4_41001_IWW_NEU_XX.wav,0.0,0.0,1.0,1.0,1.0,1.0,0,0
189,0_4_41045_TIE_NEU_XX.wav,1.0,1.0,1.0,0.0,0.0,1.0,0,1
190,0_0_01074_WSI_ANG_XX.wav,1.0,1.0,1.0,1.0,1.0,1.0,0,0
191,1_1_11012_ITH_DIS_XX.wav,0.0,0.0,0.0,1.0,0.0,1.0,1,0
192,2_2_21029_IEO_FEA_MD.wav,0.0,1.0,1.0,1.0,1.0,1.0,0,0
193,0_4_41023_IOM_NEU_XX.wav,0.0,0.0,1.0,0.0,0.0,1.0,1,1
194,0_0_01002_IOM_ANG_XX.wav,0.0,0.0,1.0,1.0,1.0,1.0,0,0
195,0_0_01005_IWW_ANG_XX.wav,0.0,0.0,1.0,1.0,0.0,1.0,1,0
196,3_3_31090_IEO_HAP_HI.wav,0.0,0.0,1.0,1.0,0.0,1.0,1,0
197,3_3_31019_IWW_HAP_XX.wav,0.0,0.0,1.0,1.0,0.0,1.0,1,0
198,0_0_01052_IEO_ANG_HI.wav,1.0,1.0,1.0,1.0,1.0,1.0,0,0
199,2_0_01081_ITS_ANG_XX.wav,0.0,0.0,1.0,0.0,0.0,1.0,1,1
200,2_2_21063_IWL_FEA_XX.wav,0.0,1.0,1.0,1.0,0.0,1.0,0,0
201,2_2_21050_ITH_FEA_XX.wav,0.0,0.0,1.0,1.0,0.0,1.0,1,0
202,2_2_21036_MTI_FEA_XX.wav,1.0,0.0,1.0,1.0,1.0,1.0,0,0
203,1_1_11070_IWL_DIS_XX.wav,0.0,0.0,1.0,1.0,0.0,1.0,1,0
204,0_0_01032_DFA_ANG_XX.wav,0.0,0.0,1.0,1.0,0.0,1.0,1,0
205,5_5_51067_TIE_SAD_XX.wav,0.0,1.0,1.0,1.0,0.0,1.0,0,0
206,0_0_01051_IWW_ANG_XX.wav,0.0,0.0,1.0,1.0,0.0,1.0,1,0
207,1_1_11060_DFA_DIS_XX.wav,0.0,0.0,1.0,1.0,0.0,1.0,1,0
208,2_2_21076_DFA_FEA_XX.wav,0.0,0.0,1.0,1.0,0.0,1.0,1,0
209,5_5_51013_ITS_SAD_XX.wav,0.0,1.0,1.0,1.0,1.0,1.0,0,0
210,3_3_31073_MTI_HAP_XX.wav,0.0,0.0,1.0,1.0,0.0,1.0,1,0
211,2_2_21083_ITH_FEA_XX.wav,0.0,0.0,1.0,1.0,0.0,1.0,1,0
212,4_0_01039_MTI_ANG_XX.wav,0.0,0.0,1.0,1.0,1.0,1.0,0,1
213,3_3_31050_TSI_HAP_XX.wav,0.0,1.0,1.0,1.0,0.0,1.0,0,0
214,1_1_11062_ITH_DIS_XX.wav,0.0,0.0,0.0,1.0,0.0,1.0,1,0
215,5_5_51051_MTI_SAD_XX.wav,1.0,1.0,1.0,1.0,1.0,1.0,0,0
216,5_5_51006_IEO_SAD_MD.wav,0.0,1.0,1.0,1.0,1.0,1.0,0,0
217,2_2_21027_WSI_FEA_XX.wav,0.0,0.0,0.0,0.0,0.0,1.0,1,0
218,4_4_41036_ITH_NEU_XX.wav,1.0,0.0,1.0,1.0,1.0,1.0,0,0
219,4_4_41030_ITS_NEU_XX.wav,0.0,0.0,0.0,1.0,1.0,1.0,1,0
220,0_0_01081_IWW_ANG_XX.wav,0.0,1.0,1.0,1.0,1.0,1.0,0,0
221,0_0_01059_ITH_ANG_XX.wav,1.0,1.0,1.0,1.0,0.0,1.0,0,0
222,5_5_51011_IEO_SAD_HI.wav,0.0,0.0,1.0,1.0,0.0,1.0,1,0
223,0_0_01031_ITS_ANG_XX.wav,1.0,0.0,1.0,0.0,0.0,1.0,1,0
224,2_2_21029_IEO_FEA_LO.wav,0.0,1.0,1.0,1.0,0.0,1.0,0,0
225,2_2_21062_MTI_FEA_XX.wav,1.0,0.0,1.0,1.0,1.0,1.0,0,0
226,3_3_31048_ITH_HAP_XX.wav,0.0,0.0,1.0,1.0,0.0,1.0,1,0
227,1_1_11052_ITH_DIS_XX.wav,0.0,0.0,1.0,0.0,0.0,1.0,1,0
228,3_3_31027_IOM_HAP_XX.wav,0.0,1.0,1.0,1.0,0.0,1.0,0,0
229,5_5_51048_IOM_SAD_XX.wav,0.0,0.0,1.0,1.0,0.0,1.0,1,0
230,5_5_51068_IEO_SAD_LO.wav,0.0,1.0,1.0,1.0,0.0,1.0,0,0
231,0_5_51063_IWL_SAD_XX.wav,0.0,0.0,1.0,0.0,0.0,1.0,1,1
232,3_3_31027_TSI_HAP_XX.wav,0.0,1.0,1.0,1.0,1.0,1.0,0,0
233,3_3_31089_IWL_HAP_XX.wav,0.0,0.0,1.0,1.0,0.0,1.0,1,0
234,1_1_11065_IEO_DIS_HI.wav,0.0,0.0,1.0,1.0,0.0,1.0,1,0
235,5_5_51089_WSI_SAD_XX.wav,0.0,1.0,1.0,1.0,0.0,1.0,0,0
236,4_4_41029_WSI_NEU_XX.wav,0.0,0.0,1.0,1.0,1.0,1.0,0,0
237,5_5_51073_ITS_SAD_XX.wav,0.0,1.0,1.0,1.0,1.0,1.0,0,0
238,1_1_11042_WSI_DIS_XX.wav,0.0,0.0,1.0,1.0,0.0,1.0,1,0
239,1_1_11065_MTI_DIS_XX.wav,0.0,0.0,1.0,1.0,1.0,1.0,0,0
240,4_4_41007_IWW_NEU_XX.wav,0.0,0.0,1.0,1.0,1.0,1.0,0,0
241,2_2_21009_ITH_FEA_XX.wav,0.0,0.0,1.0,1.0,0.0,1.0,1,0
242,1_4_41077_WSI_NEU_XX.wav,0.0,0.0,1.0,1.0,0.0,1.0,1,1
243,3_3_31008_IEO_HAP_HI.wav,1.0,1.0,1.0,1.0,1.0,1.0,0,0
244,2_2_21061_IEO_FEA_HI.wav,0.0,0.0,1.0,1.0,1.0,1.0,0,0
245,5_5_51064_TSI_SAD_XX.wav,0.0,1.0,1.0,1.0,0.0,1.0,0,0
246,0_3_31068_IOM_HAP_XX.wav,0.0,0.0,1.0,0.0,0.0,0.0,1,1
247,3_3_31072_TIE_HAP_XX.wav,0.0,0.0,1.0,1.0,0.0,1.0,1,0
248,4_4_41074_TAI_NEU_XX.wav,0.0,0.0,1.0,1.0,1.0,1.0,0,0
249,0_0_01062_ITS_ANG_XX.wav,1.0,1.0,1.0,1.0,1.0,1.0,0,0
250,3_3_31064_ITH_HAP_XX.wav,0.0,0.0,1.0,1.0,0.0,1.0,1,0
251,4_4_41001_ITH_NEU_XX.wav,0.0,0.0,1.0,1.0,1.0,1.0,0,0
252,4_4_41082_ITH_NEU_XX.wav,0.0,0.0,1.0,1.0,1.0,1.0,0,0
253,2_5_51004_DFA_SAD_XX.wav,0.0,1.0,1.0,1.0,0.0,1.0,0,1
254,2_2_21030_WSI_FEA_XX.wav,0.0,0.0,1.0,0.0,0.0,1.0,1,0
255,4_4_41089_TSI_NEU_XX.wav,0.0,0.0,1.0,1.0,0.0,1.0,1,0
256,4_4_41014_IOM_NEU_XX.wav,0.0,0.0,1.0,1.0,1.0,1.0,0,0
257,2_2_21010_DFA_FEA_XX.wav,0.0,0.0,1.0,1.0,0.0,1.0,1,0
258,2_2_21006_ITS_FEA_XX.wav,0.0,0.0,1.0,1.0,1.0,1.0,0,0
259,3_3_31001_ITS_HAP_XX.wav,0.0,0.0,1.0,1.0,0.0,1.0,1,0
260,5_5_51011_TSI_SAD_XX.wav,0.0,1.0,1.0,1.0,0.0,1.0,0,0
261,0_0_01008_IWL_ANG_XX.wav,1.0,1.0,1.0,1.0,0.0,0.0,0,0
262,5_5_51028_ITH_SAD_XX.wav,0.0,1.0,1.0,1.0,0.0,1.0,0,0
263,2_2_21091_IOM_FEA_XX.wav,0.0,0.0,1.0,1.0,0.0,1.0,1,0
264,2_2_21071_ITH_FEA_XX.wav,1.0,1.0,1.0,1.0,0.0,1.0,0,0
265,1_1_11051_TAI_DIS_XX.wav,0.0,0.0,1.0,1.0,0.0,1.0,1,0
266,5_5_51007_IEO_SAD_MD.wav,0.0,1.0,1.0,1.0,0.0,1.0,0,0
267,0_0_01050_IWL_ANG_XX.wav,1.0,1.0,1.0,1.0,1.0,1.0,0,0
268,3_3_31050_IWL_HAP_XX.wav,1.0,1.0,1.0,1.0,0.0,1.0,0,0
269,3_3_31057_IEO_HAP_LO.wav,0.0,0.0,1.0,1.0,0.0,1.0,1,0
270,1_1_11090_TIE_DIS_XX.wav,0.0,1.0,1.0,1.0,0.0,1.0,0,0
271,1_1_11067_IOM_DIS_XX.wav,0.0,0.0,0.0,0.0,0.0,1.0,1,0
272,4_4_41024_IWW_NEU_XX.wav,0.0,0.0,1.0,1.0,1.0,1.0,0,0
